coin,total_supply,distributed_supply,total_supply_pct,distributed_supply_pct,date
IOTA,2779530283,2640553768.85,100.0,95.0,2044-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2044-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2044-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2044-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2044-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2044-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2044-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2045-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2046-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2047-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2048-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2049-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2050-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2051-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-04-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-05-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-06-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-07-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-08-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-09-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-10-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-11-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2052-12-01
IOTA,2779530283,2640553768.85,100.0,95.0,2053-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2053-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2053-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2053-01-01
IOTA,2779530283,2640553768.85,100.0,95.0,2053-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2053-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2053-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2053-02-01
IOTA,2779530283,2640553768.85,100.0,95.0,2053-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2053-03-01
IOTA,2779530283,2640553768.85,100.0,95.0,2053-03-01
