coin,block,total_supply,total_supply_pct,date
DASH,6168139,17542528.088426817,91.2923860717123,2045-05-01
DASH,6185144,17552440.762438126,91.34397223183025,2045-06-01
DASH,6201601,17562033.992441308,91.39389598584738,2045-07-01
DASH,6218607,17571947.24937964,91.44548517955312,2045-08-01
DASH,6235613,17581860.50631797,91.49707437325885,2045-09-01
DASH,6252070,17591453.73632115,91.54699812727598,2045-10-01
DASH,6269076,17601366.993259482,91.59858732098172,2045-11-01
DASH,6285533,17610960.223262664,91.64851107499885,2045-12-01
DASH,6302539,17620873.480200995,91.70010026870459,2046-01-01
DASH,6319544,17630272.179086663,91.74901167092194,2046-02-01
DASH,6334904,17638586.38387487,91.792279299714,2046-03-01
DASH,6351910,17647791.550973065,91.84018355070604,2046-04-01
DASH,6368367,17656699.550204806,91.88654132199711,2046-05-01
DASH,6385373,17665904.717303,91.93444557298916,2046-06-01
DASH,6401830,17674812.71653474,91.98080334428025,2046-07-01
DASH,6418836,17684017.883632936,92.02870759527228,2046-08-01
DASH,6435841,17693222.509441756,92.0766090293614,2046-09-01
DASH,6452299,17702131.04996287,92.12296961755541,2046-10-01
DASH,6469304,17711335.67577169,92.17087105164454,2046-11-01
DASH,6485761,17720243.67500343,92.21722882293561,2046-12-01
DASH,6502767,17729448.842101626,92.26513307392766,2047-01-01
DASH,6519773,17738563.807195682,92.31256790818885,2047-02-01
DASH,6535133,17746284.140237827,92.35274499219481,2047-03-01
DASH,6552139,17754831.795427587,92.39722751111444,2047-04-01
DASH,6568596,17763103.509026192,92.4402740131643,2047-05-01
DASH,6585601,17771650.661590103,92.48475391638836,2047-06-01
DASH,6602059,17779922.877814557,92.52780303413381,2047-07-01
DASH,6619064,17788470.03037847,92.57228293735785,2047-08-01
DASH,6636070,17797017.68556823,92.61676545627748,2047-09-01
DASH,6652527,17805289.399166834,92.65981195832735,2047-10-01
DASH,6669533,17813837.054356594,92.70429447724698,2047-11-01
DASH,6685990,17822108.7679552,92.74734097929685,2047-12-01
DASH,6702996,17830656.42314496,92.79182349821647,2048-01-01
DASH,6720001,17839203.57570887,92.83630340144052,2048-02-01
DASH,6735910,17846904.378161922,92.8763788470697,2048-03-01
DASH,6752916,17854841.48658409,92.9176840433742,2048-04-01
DASH,6769373,17862522.363527734,92.95765579543718,2048-05-01
DASH,6786379,17870459.4719499,92.99896099174167,2048-06-01
DASH,6802836,17878140.348893546,93.03893274380465,2048-07-01
DASH,6819841,17886076.99059171,93.08023551124897,2048-08-01
DASH,6836847,17894014.099013876,93.12154070755345,2048-09-01
DASH,6853304,17901694.97595752,93.16151245961643,2048-10-01
DASH,6870310,17909632.084379688,93.20281765592094,2048-11-01
DASH,6886767,17917312.961323332,93.2427894079839,2048-12-01
DASH,6903773,17925250.0697455,93.2840946042884,2049-01-01
DASH,6920779,17933187.178167667,93.3253998005929,2049-02-01
DASH,6936139,17940356.05887827,93.36270709303304,2049-03-01
DASH,6953144,17947785.17155481,93.4013686484952,2049-04-01
DASH,6969601,17954917.414426673,93.43848527538803,2049-05-01
DASH,6986607,17962287.586528447,93.47684010050436,2049-06-01
DASH,7003064,17969419.82940031,93.5139567273972,2049-07-01
DASH,7020070,17976790.00150208,93.55231155251354,2049-08-01
DASH,7037076,17984160.173603855,93.59066637762989,2049-09-01
DASH,7053533,17991292.416475717,93.62778300452271,2049-10-01
DASH,7070539,17998662.58857749,93.66613782963906,2049-11-01
DASH,7086996,18005794.831449352,93.7032544565319,2049-12-01
DASH,7104001,18013164.57016455,93.74160702627805,2050-01-01
DASH,7121007,18020534.742266323,93.77996185139439,2050-02-01
DASH,7136367,18027191.560064938,93.8146043372104,2050-03-01
DASH,7153373,18034400.357567247,93.85211935906906,2050-04-01
DASH,7169830,18041023.15448028,93.8865847981216,2050-05-01
DASH,7186836,18047866.885676913,93.92219999266054,2050-06-01
DASH,7203293,18054489.682589944,93.95666543171308,2050-07-01
DASH,7220299,18061333.41378658,93.99228062625201,2050-08-01
DASH,7237304,18068176.742552824,94.02789372651867,2050-09-01
DASH,7253761,18074799.539465856,94.0623591655712,2050-10-01
DASH,7270767,18081643.27066249,94.09797436011014,2050-11-01
DASH,7287224,18088266.06757552,94.13243979916267,2050-12-01
DASH,7304230,18095109.798772156,94.16805499370162,2051-01-01
DASH,7321236,18101953.52996879,94.20367018824057,2051-02-01
DASH,7336596,18108134.860745005,94.23583821059256,2051-03-01
DASH,7353601,18114978.18951125,94.2714513108592,2051-04-01
DASH,7370059,18121266.250603575,94.30417476428562,2051-05-01
DASH,7387064,18127620.770212956,94.33724407188802,2051-06-01
DASH,7403521,18133770.51024304,94.36924769407047,2051-07-01
DASH,7420527,18140125.403537784,94.40231894635428,2051-08-01
DASH,7437533,18146480.296832528,94.4353901986381,2051-09-01
DASH,7453990,18152630.03686261,94.46739382082056,2051-10-01
DASH,7470996,18158984.930157356,94.50046507310437,2051-11-01
DASH,7487453,18165134.67018744,94.53246869528682,2051-12-01
